new_file,source,category,technique
aug_lonely_0103_time_stretch.wav,0f257dac-7d6f-4575-9192-e3b4dcd3d4ef-1430185476161-1.7-f-26-lo.wav,lonely,time_stretch
aug_lonely_0104_time_stretch.wav,lo-1.wav,lonely,time_stretch
aug_lonely_0105_pitch_shift.wav,3f61124d-d02c-47dd-a009-44e97e60c4ca-1430759482503-1.7-f-72-lo.wav,lonely,pitch_shift
aug_scared_0000_time_stretch.wav,generated3_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,time_stretch
aug_scared_0001_time_shift.wav,generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0002_add_noise.wav,generated3_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0003_time_shift.wav,generated2_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,time_shift
aug_scared_0004_pitch_shift.wav,generated3_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,pitch_shift
aug_scared_0005_time_stretch.wav,sc-4.wav,scared,time_stretch
aug_scared_0006_pitch_shift.wav,generated1_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,pitch_shift
aug_scared_0007_add_noise.wav,sc-15 - Copy.wav,scared,add_noise
aug_scared_0008_add_noise.wav,sc-9.wav,scared,add_noise
aug_scared_0009_pitch_shift.wav,sc-17.wav,scared,pitch_shift
aug_scared_0010_time_shift.wav,generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0011_time_stretch.wav,generated2_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0012_add_noise.wav,sc-9.wav,scared,add_noise
aug_scared_0013_add_noise.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,add_noise
aug_scared_0014_pitch_shift.wav,generated2_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0015_add_noise.wav,sc-12.wav,scared,add_noise
aug_scared_0016_pitch_shift.wav,generated2_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,pitch_shift
aug_scared_0017_pitch_shift.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0018_pitch_shift.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0019_add_noise.wav,generated1_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0020_pitch_shift.wav,b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,pitch_shift
aug_scared_0021_time_shift.wav,5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,time_shift
aug_scared_0022_time_shift.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0023_time_stretch.wav,sc-9.wav,scared,time_stretch
aug_scared_0024_time_shift.wav,sc-11.wav,scared,time_shift
aug_scared_0025_add_noise.wav,generated3_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0026_time_shift.wav,generated3_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,time_shift
aug_scared_0027_pitch_shift.wav,sc-12.wav,scared,pitch_shift
aug_scared_0028_time_stretch.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,time_stretch
aug_scared_0029_add_noise.wav,sc-11 - Copy.wav,scared,add_noise
aug_scared_0030_time_stretch.wav,5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0031_time_stretch.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,time_stretch
aug_scared_0032_time_stretch.wav,sc-12.wav,scared,time_stretch
aug_scared_0033_add_noise.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,add_noise
aug_scared_0034_time_stretch.wav,sc-15.wav,scared,time_stretch
aug_scared_0035_pitch_shift.wav,sc-11 - Copy.wav,scared,pitch_shift
aug_scared_0036_add_noise.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,add_noise
aug_scared_0037_pitch_shift.wav,sc-9.wav,scared,pitch_shift
aug_scared_0038_add_noise.wav,sc-4 - Copy.wav,scared,add_noise
aug_scared_0039_pitch_shift.wav,generated3_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,pitch_shift
aug_scared_0040_add_noise.wav,sc-11.wav,scared,add_noise
aug_scared_0041_time_shift.wav,generated2_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,time_shift
aug_scared_0042_pitch_shift.wav,generated2_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,pitch_shift
aug_scared_0043_add_noise.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,add_noise
aug_scared_0044_time_stretch.wav,generated2_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,time_stretch
aug_scared_0045_add_noise.wav,sc-13.wav,scared,add_noise
aug_scared_0046_time_shift.wav,generated2_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0047_add_noise.wav,sc-12.wav,scared,add_noise
aug_scared_0048_add_noise.wav,b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0049_pitch_shift.wav,generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0050_pitch_shift.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0051_time_stretch.wav,5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0052_time_stretch.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_stretch
aug_scared_0053_pitch_shift.wav,generated2_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,pitch_shift
aug_scared_0054_pitch_shift.wav,generated3_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,pitch_shift
aug_scared_0055_add_noise.wav,generated2_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0056_add_noise.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,add_noise
aug_scared_0057_add_noise.wav,generated1_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,add_noise
aug_scared_0058_time_shift.wav,sc-13.wav,scared,time_shift
aug_scared_0059_add_noise.wav,sc-4 - Copy.wav,scared,add_noise
aug_scared_0060_time_stretch.wav,sc-5.wav,scared,time_stretch
aug_scared_0061_time_shift.wav,generated3_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,time_shift
aug_scared_0062_time_stretch.wav,sc-4.wav,scared,time_stretch
aug_scared_0063_pitch_shift.wav,generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0064_add_noise.wav,sc-9.wav,scared,add_noise
aug_scared_0065_add_noise.wav,5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0066_time_stretch.wav,sc-9.wav,scared,time_stretch
aug_scared_0067_time_stretch.wav,sc-4.wav,scared,time_stretch
aug_scared_0068_time_stretch.wav,sc-15.wav,scared,time_stretch
aug_scared_0069_add_noise.wav,generated1_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0070_time_shift.wav,generated2_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0071_time_stretch.wav,sc-16.wav,scared,time_stretch
aug_scared_0072_time_shift.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0073_time_shift.wav,generated3_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,time_shift
aug_scared_0074_time_stretch.wav,generated2_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,time_stretch
aug_scared_0075_time_shift.wav,generated1_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_shift
aug_scared_0076_time_stretch.wav,generated3_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0077_pitch_shift.wav,generated1_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,pitch_shift
aug_scared_0078_time_stretch.wav,generated3_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0079_add_noise.wav,generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,add_noise
aug_scared_0080_time_stretch.wav,generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_stretch
aug_scared_0081_time_stretch.wav,generated3_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0082_pitch_shift.wav,sc-15 - Copy.wav,scared,pitch_shift
aug_scared_0083_pitch_shift.wav,generated2_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,pitch_shift
aug_scared_0084_time_shift.wav,5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,time_shift
aug_scared_0085_time_stretch.wav,b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0086_pitch_shift.wav,generated1_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,pitch_shift
aug_scared_0087_add_noise.wav,generated2_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,add_noise
aug_scared_0088_pitch_shift.wav,b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,pitch_shift
aug_scared_0089_time_shift.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0090_add_noise.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,add_noise
aug_scared_0091_add_noise.wav,sc-4.wav,scared,add_noise
aug_scared_0092_pitch_shift.wav,sc-4 - Copy.wav,scared,pitch_shift
aug_scared_0093_time_stretch.wav,generated1_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,time_stretch
aug_scared_0094_time_stretch.wav,sc-13.wav,scared,time_stretch
aug_scared_0095_time_shift.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0096_time_shift.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_shift
