new_file,source,category,technique
aug_scared_0000_time_stretch.wav,generated2_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_stretch
aug_scared_0001_time_shift.wav,generated2_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,time_shift
aug_scared_0002_time_shift.wav,sc-15 - Copy.wav,scared,time_shift
aug_scared_0003_time_shift.wav,sc-4 - Copy.wav,scared,time_shift
aug_scared_0004_time_stretch.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_stretch
aug_scared_0005_add_noise.wav,sc-13.wav,scared,add_noise
aug_scared_0006_time_shift.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0007_add_noise.wav,sc-11 - Copy.wav,scared,add_noise
aug_scared_0008_pitch_shift.wav,sc-11.wav,scared,pitch_shift
aug_scared_0009_time_shift.wav,generated3_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,time_shift
aug_scared_0010_pitch_shift.wav,sc-17.wav,scared,pitch_shift
aug_scared_0011_pitch_shift.wav,sc-13 - Copy.wav,scared,pitch_shift
aug_scared_0012_add_noise.wav,sc-13 - Copy.wav,scared,add_noise
aug_scared_0013_time_stretch.wav,generated3_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0014_pitch_shift.wav,sc-13.wav,scared,pitch_shift
aug_scared_0015_add_noise.wav,sc-11 - Copy.wav,scared,add_noise
aug_scared_0016_pitch_shift.wav,sc-12.wav,scared,pitch_shift
aug_scared_0017_add_noise.wav,generated2_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0018_pitch_shift.wav,sc-12.wav,scared,pitch_shift
aug_scared_0019_add_noise.wav,sc-13 - Copy.wav,scared,add_noise
aug_scared_0020_time_shift.wav,generated2_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0021_time_shift.wav,f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,time_shift
aug_scared_0022_time_stretch.wav,generated2_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0023_time_shift.wav,sc-15.wav,scared,time_shift
aug_scared_0024_time_stretch.wav,sc-13 - Copy.wav,scared,time_stretch
aug_scared_0025_time_stretch.wav,generated1_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0026_time_shift.wav,sc-11 - Copy.wav,scared,time_shift
aug_scared_0027_time_stretch.wav,generated1_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0028_add_noise.wav,generated1_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0029_add_noise.wav,f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,add_noise
aug_scared_0030_add_noise.wav,sc-13 - Copy.wav,scared,add_noise
aug_scared_0031_add_noise.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,add_noise
aug_scared_0032_add_noise.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,add_noise
aug_scared_0033_add_noise.wav,sc-16.wav,scared,add_noise
aug_scared_0034_time_shift.wav,sc-11 - Copy.wav,scared,time_shift
aug_scared_0035_time_shift.wav,sc-11 - Copy.wav,scared,time_shift
aug_scared_0036_add_noise.wav,f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,add_noise
aug_scared_0037_add_noise.wav,generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,add_noise
aug_scared_0038_time_shift.wav,sc-17.wav,scared,time_shift
aug_scared_0039_time_stretch.wav,sc-15.wav,scared,time_stretch
aug_scared_0040_time_stretch.wav,generated3_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0041_time_stretch.wav,generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,time_stretch
aug_scared_0042_time_stretch.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_stretch
aug_scared_0043_pitch_shift.wav,generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0044_pitch_shift.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0045_add_noise.wav,generated3_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0046_time_stretch.wav,sc-4.wav,scared,time_stretch
aug_scared_0047_pitch_shift.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0048_time_stretch.wav,generated2_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_stretch
aug_scared_0049_pitch_shift.wav,sc-13.wav,scared,pitch_shift
aug_scared_0050_time_shift.wav,sc-17.wav,scared,time_shift
aug_scared_0051_add_noise.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,add_noise
aug_scared_0052_add_noise.wav,sc-13.wav,scared,add_noise
aug_scared_0053_pitch_shift.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0054_time_shift.wav,sc-4.wav,scared,time_shift
aug_scared_0055_time_stretch.wav,sc-15 - Copy.wav,scared,time_stretch
aug_scared_0056_add_noise.wav,sc-16.wav,scared,add_noise
aug_scared_0057_time_shift.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0058_time_shift.wav,b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_shift
aug_scared_0059_time_shift.wav,sc-17.wav,scared,time_shift
aug_scared_0060_add_noise.wav,sc-9.wav,scared,add_noise
aug_scared_0061_pitch_shift.wav,generated2_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0062_time_shift.wav,generated3_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_shift
aug_scared_0063_add_noise.wav,b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0064_add_noise.wav,generated2_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,add_noise
aug_scared_0065_add_noise.wav,sc-11 - Copy.wav,scared,add_noise
aug_scared_0066_add_noise.wav,generated2_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0067_add_noise.wav,sc-11.wav,scared,add_noise
aug_scared_0068_time_stretch.wav,sc-17.wav,scared,time_stretch
aug_scared_0069_pitch_shift.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0070_add_noise.wav,generated2_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,add_noise
aug_scared_0071_add_noise.wav,sc-9.wav,scared,add_noise
aug_scared_0072_add_noise.wav,generated3_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0073_add_noise.wav,generated2_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,add_noise
aug_scared_0074_pitch_shift.wav,generated1_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,pitch_shift
aug_scared_0075_pitch_shift.wav,generated3_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,pitch_shift
aug_scared_0076_time_shift.wav,sc-13.wav,scared,time_shift
aug_scared_0077_pitch_shift.wav,sc-13 - Copy.wav,scared,pitch_shift
aug_scared_0078_time_stretch.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,time_stretch
aug_scared_0079_pitch_shift.wav,generated3_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,pitch_shift
aug_scared_0080_add_noise.wav,generated1_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0081_pitch_shift.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0082_time_stretch.wav,generated3_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav,scared,time_stretch
aug_scared_0083_time_stretch.wav,generated1_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0084_add_noise.wav,sc-5.wav,scared,add_noise
aug_scared_0085_time_shift.wav,generated2_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_shift
aug_scared_0086_pitch_shift.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,pitch_shift
aug_scared_0087_time_stretch.wav,generated2_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_stretch
aug_scared_0088_add_noise.wav,generated3_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,add_noise
aug_scared_0089_time_stretch.wav,generated1_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav,scared,time_stretch
aug_scared_0090_time_stretch.wav,sc-11 - Copy.wav,scared,time_stretch
aug_scared_0091_time_shift.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0092_pitch_shift.wav,generated1_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav,scared,pitch_shift
aug_scared_0093_add_noise.wav,sc-11 - Copy.wav,scared,add_noise
aug_scared_0094_time_shift.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,time_shift
aug_scared_0095_pitch_shift.wav,sc-12.wav,scared,pitch_shift
aug_scared_0096_add_noise.wav,generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,add_noise
